type,category,review,star
SK매직 식기세척기,별점,"14년전부터 사용하던 동양매직 고쳐서 사용 하다가 히터가 고장나서 수리못하고 새로 구매했어요
별탈없이 10년만 견더주기를 바랄뿐 입니다",평점5
SK매직 식기세척기,별점,저렴하게 사서 잘 사용하고 있습니다. 생각보다 시간이 오래 걸리기는 하지만 사용해보니 깨끗하게 잘 세척되네요. 건조기능이 조금 보완되어서 그릇이 완벽히 건조 되면 더 좋을 것 같네요.,평점5
SK매직 식기세척기,별점,"LG꺼 문짝 고장나서 as신청했는데 부품이 없다고 해서 한달간 손설거지하다가 시누이
가 여기서 신청해서 잘쓰고 있다길래 바로 신청했습니다 워킹맘으로 마음이 참편안합니다 엄마들 바로 신청하세요 ^^",평점5
SK매직 식기세척기,별점,사실 대형가전업체 제품하고 가격차이가 있어 큰 기대안했는데 성능도 좋고 디자인도 맘에 듭니다 더불어 기사님의 깔끔한 설치 고맙습니다,평점5
SK매직 식기세척기,별점,설거지 깨끗하게잘되구요잘설치해주셔서 누수도는곳도 없습니다저녁식사후 아이들 챙길시간이 많아져서 여유럽네요,평점5
SK매직 식기세척기,별점,"예전에 이곳에서 구매했는데 또 구매하게되었네요~
친절하게 설명해주시고 기존 판넬사용시 알아둘 점도 꼼꼼히 짚어주셨어요~
잘 쓰고 담에 또 오겠습니다~~",평점5
SK매직 식기세척기,별점,전체적으로 설치등에는 만족하나 제품사용시 플라스틱냄새같은거 많이 납니다. 좀사용하다보면 괜찮은건지? 아님 제품이 원래그런건지? 건강에 해로울까봐 무섭네요,평점5
SK매직 식기세척기,별점,예전에 사용하던 제품이에요. 전보다 약간 업그레이드 된건지 레일도 더 부드러워졌네요. 가성비 최고인 상품입니다.,평점5
SK매직 식기세척기,별점,"집에들이고 시댁에 넣어드리려고 두번째구매입니다
설치기사님들도 너무 친절하시더라구여
식기세척기에도 문제없이 잘쓰고잇습니다",평점5
SK매직 식기세척기,별점,"상당히 크네요. 사용하던 모델이고 설치도 깔끔하게 해주셔서 만족합니다.
기존상판써서 빌트인으로 할까하다 그냥 실버색상도 괜찮을거 같아 결정했는데 깔끔합니다.",평점5
SK매직 식기세척기,별점,"손가락 관절때문에 설거지하기가 스트레스였는데 좋아요
소리도 조용하고
열탕 소독이되어 아주 깨끗하고 기분도 굿입니다~
기대이상으로 만족합니다",평점5
SK매직 식기세척기,별점,상판문제가 있었지만 판매처에서 대처 잘해 주셔서 깔끔하게 설치 되었습니다 우려했던 아스콘 냄새는 안나네요,평점5
SK매직 식기세척기,별점,"원래 사용하던 건데 이사하면서 새제품으로 교체했습니다
세척력 좋고 가성비 좋아요 예전것보다 마무리된 그릇이 더 뜨거운것 같아요",평점5
SK매직 식기세척기,별점,기존에 쓰던 모델과 사이즈가 같다구해서 구매했는데 설치 과정에서 문짝이 전에 것과 구매제품이 길이에서 사이즈가 차이가 나 물받이를 잘라내야 했습니다 미관상 좀 그렇지만 제품은 잘쑤고 있어요,평점5
SK매직 식기세척기,별점,빌트인이라 마치 씽크대의 일부처럼 넘 이쁘네요. 이전에 sk 십년 썼는데 고장없고 좋아서 기능도 믿고 씁니다.,평점5
SK매직 식기세척기,별점,배송 날짜 정할수 있고 방금 사용하보니 아스콘? 그냄새도 안나고 그릇도 엄청 뜨거워서 소독 된거 같아 좋아요,평점5
SK매직 식기세척기,별점,사전답사 오시고 설치까지 잘 끝났습니다. 싱크대가 조금 말썽이었지만 전체적으로는 설치 만족합니다. 단점은 방문일정을 당일 오전에 연락주시네요,평점5
SK매직 식기세척기,별점,가스레인지 밑 설치하였습니다.식세기는정말 사랑이네요 기사님 친절하셨고 애벌도 헹굼정도만해서 돌렸습니다.한시간의 여유가 생기니 넘좋아요!,평점5
SK매직 식기세척기,별점,"8년전 빌트인으로 식세기 사용했었는데 너무 잘 사용했거든요 이번에 이사가면서 새로 구매했는데 젤 좋은점은 시간이 단축되어 더 좋아진거 같아요~
잘 쓰겠습니다",평점5
SK매직 식기세척기,별점,"설겆이의 신세계
식기의 세탁기라고 생각하면됨
식사후 엄청편해지고 요리할때도 그릇많이쓰는걸로 신경안씀",평점5
SK매직 식기세척기,별점,"이사올 때부터 빌트인 되어있던 식기세척기가 문이 고장나서 교체했어요.
세척시간이 짧고 건조가 더 빨리 되는거 같아 만족합니다.",평점5
SK매직 식기세척기,별점,"잘쓰고있어요.
삼시세끼 다 먹고, 소소한 카페까지 있는 센터여서 설겆이가 많은데, 도움많이 받고 있습니다.",평점5
SK매직 식기세척기,별점,"제품도 좋지만 무엇보다도 기사님이 주문한지 하루만에 오셔서 기존 세탁기 완벽하게 빼주시고
완벽하게 설치해주셔서
무한감사요....
무조건 추천 드립니다
이 리뷰 보고 계시면 걍 주문 ㄱㄱㄱ!!!",평점5
SK매직 식기세척기,별점,자동으로 문이 열리진 않지만 설거지가 끝났다고 울려서 제가 문 살짝 바로 열어서 괜찮아요세척도 잘되요 크기가 커서 설거지 많아도 걱정없어요,평점5
SK매직 식기세척기,별점,가격이 비쌀 이유가 전혀 없다는 걸 알았어요. 다만 은색은 ㅎㅎ 비추입니다. 비주얼이 예쁘진 않아요.,평점5
SK매직 식기세척기,별점,"아파트 리모델링 때문에 여러번 날짜를 변경했는데 친절하게 설치 해주셨어요
아직 사용전 이라서 한달 후 사용후기 올릴께요",평점5
SK매직 식기세척기,별점,이전까지 식기세척기 왜 안썼나 싶어요. 기름진 후라이팬도 뽀드득하게 깨끗히 잘 씻어내서 좋아요~~,평점5
SK매직 식기세척기,별점,"쓰던것 고장나서 같은모델 다시샀어요

도어판넬은 원래있던거 쓰면된다고 말해주셨으면안샀을텐데 다시 사서 아깝긴해요",평점5
SK매직 식기세척기,별점,지금 사용하고 있는데... 처음에는 비린내가 살짝 났었는데 1주 정도 지나니 없어지고 완전 신세계입니다.진작 살껄 그랬어요,평점5
SK매직 식기세척기,별점,"빌트인에 도어판넬을 주문제작할 수 있어 좋네요 만족합니다
문열림 기능만 있었으면 딱이지만 이정도 가격에 만족이에여!",평점5
SK매직 식기세척기,별점,너무 편리하고 좋아요. 가장 기본적인 사양만 갖추고 있지만 잘 닦입니다. 가성비도 제일 좋네요.,평점5
SK매직 식기세척기,별점,"용량이 커서 냄비,후라이팬 큰거 막넣어 돌릴수있어 넘줗네요~ 12인용으로 사길 잘한것 같아요^^",평점5
SK매직 식기세척기,별점,가성비 아주 좋아요 설치도 되는지 미리봐주셔서 너무 감사해요 세척도 잘 되고 매일 돌립니다,평점5
SK매직 식기세척기,별점,너무 기능이 좋아요 화이트 도어 새트로 맞춰서 원래 있던 주방가구와도 잘 어울려요👍🏻,평점5
SK매직 식기세척기,별점,"가성비가 좋아요 lg것 보다는 쫌 떨어지지만
워낙 가성비가 좋은 제품이라 빌트인으로 한후 이사갈때 놓고 가려고여
추천합니다 걍 쓰기 좋은 제품이에요
설치비 5만원 추가라는것 빼고 ㅋㅋ",평점5
SK매직 식기세척기,별점,"70프로정도 일이 줄었어요. 이주정도 사용했는데, 애벌도 대충하는데 괜찮게 세척되네요. ^^저는 1종식기세척기 세제로 바꿨더니 냄새도 안나고 좋아요.",평점5
SK매직 식기세척기,별점,"설치기사님이 깔끔하게 설치해주시고 너무너무 친절하게 설명에, 이삿날 냉장고 센서 문제로 당황할때 도움까지 주셨네요.. 감사히 잘 사용하겠습니다.",평점5
SK매직 식기세척기,별점,주문하고 바로다음날 설치받았어요.기사님 친절하시고요. 친정부모님댁에 설치해드렸는데 아주 마음에들어하셔요.,평점5
SK매직 식기세척기,별점,lg랑 고민 터치온이랑도 고민하다 12인용처음구매라 기본저렴이로해도 너무만족스럽습니다. 세제까지 주시는 센스 감사. 추천합니다,평점5
SK매직 식기세척기,별점,배송도 빠르고 색깔도 메탈로 다른주방 가전과 색깔도 잘 맞아요 소음은 생각보다 크지 않아요 세척이 다되면 문 살짝 열어두면 건조는 금방 되네요,평점5
SK매직 식기세척기,별점,"기사님이 너무 친절하시고, 고생많이 하셨습니다. 추가금액도 없이 잘 마무리 해주셨어요~~~~",평점5
SK매직 식기세척기,별점,원래있던 세척기가 고장나서 구매했는데 빌트인이라서 교체한지도 모를정도내요. 세척력도 좋고 사은품도 감사해요,평점5
SK매직 식기세척기,별점,제품 좋습니다. 빌트인이라 싱크대와 통일성을 갖춰서 더욱 좋았습니다. 설치기사분이 제대로 해놓지 못해서 마무리는 신랑이 했는데 어찌 되었든 사용하는데는 문제 없습니다.,평점5
SK매직 식기세척기,별점,컬러 디자인 다 좋아요!오랜식기세척기 교환했는데앞으로 기대돼요^^기사님도 친절하세요,평점5
SK매직 식기세척기,별점,친절하게 설치도 잘해주셨고 판넬 빌트인에 딱이에요. 6인 하려다 12인하기 잘한거 같아요,평점5
SK매직 식기세척기,별점,설치 후 한번 표준으로 설겆이감 전뜩 넣고 사용했는데 대만족입니다. 가격대비 기성비 갑!! 뽀드득소리에 반했어요. 잘 사용하겠습니다,평점5
SK매직 식기세척기,별점,원래 쓰던 제품하고 똑같은걸로 교체 했는데 좀더 개선 되고 세제 까지 받아서 좋습니다.,평점5
SK매직 식기세척기,별점,너무 좋아요언니네 작은거라 큰걸로 바꾼건데큰 냄비도 들어가고 많이 넣어 좋다하네요,평점5
SK매직 식기세척기,별점,말이 필요없이 가성비최고입니다. 씽크장이 맞는게없어 장공사를 했는데 공사도 정말 깔끔히 해주시고 설치공사도 신경써서 잘해주셔서 더할나위없이 최곱니다~사업 번창하세요~,평점5
SK매직 식기세척기,별점,제가 산 가전 중에 가장 잘 샀다고 생각되는 제품입니다. 설거지 안하니 세상 편하네요.,평점5
SK매직 식기세척기,별점,"설치 기사님 완전 친절 깔끔 하셨고
제품도 매우 마음에 듭니다~
그릇이 뽀드득 거려요",평점5
SK매직 식기세척기,별점,아직 사용전이지만 배송도 설치도 너무 깔끔하고 빠르게 잘 해주셔서 만족스럽습니다,평점5
SK매직 식기세척기,별점,아직 사용은 안했는데요 원하는 날짜에 잘 배송설치 받았어요^^ 싱크대랑 이질감없이 하려고 이 제품으로 골랐구요 최신 제조 상품으로 잘 받았습니다.,평점5
SK매직 식기세척기,별점,설치 기사님이 제대로 맞춰놓고 가지 않아서 속은 상했지만 제품은 엄청 맘에 듭니다.,평점5
SK매직 식기세척기,별점,싱크대 1칸에 딱 맞습니다. 소리도 크지 않고 아주 깨끗하게 잘 세척됩니다. 최신의 고가 제품이 아니라도 충분히 만족할수 있는 제품으로 추천합니다.,평점5
SK매직 식기세척기,별점,"아주 빨리 설치 받아 좋았습니다.
다만 판넬이 옆의 주방문과 제대로 맞지 않게 설치되어 재요청
드려야 할 거 같네요",평점5
SK매직 식기세척기,별점,"기존에 쓰던 식세기를 처분하고 sk매직 넣었어요!!
판넬까지 완벽하게 사이즈가 잘 맞아서 늘 쓰던것처럼 자연스럽게 어울립니다 ㅎㅎ
아직 사용적인데 기능은 같을거라 봅니다~|
기사님들도 너무 친절하셨습니다👍",평점5
SK매직 식기세척기,별점,"조금 업그레이드 된 것 같습니다.
그전에 사용하던 제품이 고장나서 새로 구입했어요",평점5
SK매직 식기세척기,별점,"기사님도 잘해주셨어요
싱크대상판이 완성이 안되서
다시 오시는 수고로움
감사해요",평점5
SK매직 식기세척기,별점,주문하고 바로 다음날 설치했습니다. 기존에 쓰던 sk모델 폐가전수거 해서 가셨구요.,평점5
SK매직 식기세척기,별점,"날짜도 맞춰서 배송 해주셨어요
꼼꼼하게 틀어진부분 최대한 잡아 주시며 설치 해주셔서 너무 만족스럽습니다..",평점5
SK매직 식기세척기,별점,제품 너무 좋구요 설치기사님 서비스 완전 최고시구요 그리고 주문 다음날 곧바로 설치해 주셔서 또한번 빠른 배송에 감동 이었어요^^,평점5
SK매직 식기세척기,별점,"적당한 가격에 크고 있을 기능은 다 있어요.
배송도 원하는 날짜와 시간에 왔습니다",평점5
SK매직 식기세척기,별점,완전하게 설치 짱~사용설명 짱~7년쓴 같은제품수거~세제 4개증정받았어요~좋아욤~^^,평점5
SK매직 식기세척기,별점,"설치기사님이 정말 친절하시다
제품에도 이상 없고 처음사용하는데 매우 만족이다",평점5
SK매직 식기세척기,별점,씽크대 빌트인으로 잘못구입하여 사용중이나 나름 잘쓰고 있어요~~ 아주 좋아요~~,평점5
